,Product,Date,MERGE,SNOW%,LAND %,SEA %,DATA Count,Test_P_1,Test_P_2,Test_P_3,Test_P_4,Test_P_5
2021,H13,20180611,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2022,H13,20180612,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2023,H13,20180613,0,0.2744285688992818,47.401781129937504,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2024,H13,20180614,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2025,H13,20180615,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2026,H13,20180616,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2027,H13,20180617,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2028,H13,20180618,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2029,H13,20180619,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2030,H13,20180620,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2031,H13,20180621,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2032,H13,20180622,0,0.2744285688992818,47.401781129937504,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2033,H13,20180623,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2034,H13,20180624,1,0.2744285688992818,47.401781129937504,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2035,H13,20180625,0,0.2744285688992818,47.401781129937504,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2036,H13,20180626,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2037,H13,20180627,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2038,H13,20180628,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2039,H13,20180629,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2040,H13,20180630,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2041,H13,20180701,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2042,H13,20180702,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2043,H13,20180703,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2044,H13,20180704,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2045,H13,20180705,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2046,H13,20180706,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2047,H13,20180707,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2048,H13,20180708,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2049,H13,20180709,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2050,H13,20180710,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2051,H13,20180711,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2052,H13,20180712,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2053,H13,20180713,1,0.09383686549459469,47.582372833342184,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2054,H13,20180714,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2055,H13,20180715,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2056,H13,20180716,1,0.0,47.67620969883677,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2057,H13,20180717,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2058,H13,20180718,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2059,H13,20180719,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2060,H13,20180720,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2061,H13,20180721,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2062,H13,20180722,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2063,H13,20180723,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2064,H13,20180724,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2065,H13,20180725,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2066,H13,20180726,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2067,H13,20180727,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2068,H13,20180728,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2069,H13,20180729,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2070,H13,20180730,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2071,H13,20180731,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2072,H13,20180801,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2073,H13,20180802,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2074,H13,20180803,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2075,H13,20180804,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2076,H13,20180805,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2077,H13,20180806,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2078,H13,20180807,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2079,H13,20180808,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2080,H13,20180809,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2081,H13,20180810,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2082,H13,20180811,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2083,H13,20180812,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2084,H13,20180813,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2085,H13,20180814,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2086,H13,20180815,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2087,H13,20180816,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2088,H13,20180817,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2089,H13,20180818,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2090,H13,20180819,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2091,H13,20180820,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2092,H13,20180821,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2093,H13,20180822,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2094,H13,20180823,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2095,H13,20180824,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2096,H13,20180825,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2097,H13,20180826,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2098,H13,20180827,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2099,H13,20180828,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2100,H13,20180829,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2101,H13,20180830,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2102,H13,20180831,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2103,H13,20180901,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2104,H13,20180902,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2105,H13,20180903,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2106,H13,20180904,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2107,H13,20180905,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2108,H13,20180906,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2109,H13,20180907,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2110,H13,20180908,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2111,H13,20180909,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2112,H13,20180910,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2113,H13,20180911,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2114,H13,20180912,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2115,H13,20180913,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2116,H13,20180914,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2117,H13,20180915,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2118,H13,20180916,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2119,H13,20180917,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2120,H13,20180918,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2121,H13,20180919,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2122,H13,20180920,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2123,H13,20180921,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2124,H13,20180922,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2125,H13,20180923,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2126,H13,20180924,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2127,H13,20180925,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2128,H13,20180926,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2129,H13,20180927,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2130,H13,20180928,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2131,H13,20180929,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2132,H13,20180930,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2133,H13,20181001,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2134,H13,20181002,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2135,H13,20181003,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2136,H13,20181004,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2137,H13,20181005,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2138,H13,20181006,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2139,H13,20181007,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2140,H13,20181008,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2141,H13,20181009,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2142,H13,20181010,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2143,H13,20181011,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2144,H13,20181012,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2145,H13,20181013,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2146,H13,20181014,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2147,H13,20181015,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2148,H13,20181016,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2149,H13,20181017,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2150,H13,20181018,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2151,H13,20181019,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2152,H13,20181020,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2153,H13,20181021,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2154,H13,20181022,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2155,H13,20181023,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2156,H13,20181024,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2157,H13,20181025,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2158,H13,20181026,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2159,H13,20181027,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2160,H13,20181028,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2161,H13,20181029,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2162,H13,20181030,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2163,H13,20181031,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2164,H13,20181101,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2165,H13,20181102,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2166,H13,20181103,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2167,H13,20181104,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2168,H13,20181105,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2169,H13,20181106,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2170,H13,20181107,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2171,H13,20181108,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2172,H13,20181109,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2173,H13,20181110,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2174,H13,20181111,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2175,H13,20181112,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2176,H13,20181113,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2177,H13,20181114,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2178,H13,20181115,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2179,H13,20181116,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2180,H13,20181117,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2181,H13,20181118,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2182,H13,20181119,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2183,H13,20181120,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2184,H13,20181121,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2185,H13,20181122,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2186,H13,20181123,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2187,H13,20181124,0,0.0,47.67620969883677,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2188,H13,20181125,1,0.3611834068093742,47.315026292027405,52.32379030116322,56481,0.0,0.0,0.0,0.0,108.0
2189,H13,20181126,1,0.33462580336750136,47.34158389546928,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2190,H13,20181127,1,0.3788884757706228,47.29732122306616,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2191,H13,20181128,0,0.3788884757706228,47.29732122306616,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2192,H13,20181129,1,0.3576423930171302,47.318567305819656,52.32379030116322,56481,0.0,0.0,0.0,0.0,94.0
2193,H13,20181130,0,0.3576423930171302,47.318567305819656,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2194,H13,20181201,1,0.28859262406827213,47.38761707476851,52.32379030116322,56481,0.0,0.0,0.0,0.0,1.0
2195,H13,20181202,0,0.28859262406827213,47.38761707476851,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2196,H13,20181203,0,0.28859262406827213,47.38761707476851,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2197,H13,20181204,0,0.28859262406827213,47.38761707476851,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2198,H13,20181205,1,0.37534746197836455,47.300862236858414,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2199,H13,20181206,0,0.37534746197836455,47.300862236858414,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2200,H13,20181207,0,0.37534746197836455,47.300862236858414,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2201,H13,20181208,0,0.37534746197836455,47.300862236858414,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2202,H13,20181209,0,0.37534746197836455,47.300862236858414,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2203,H13,20181210,0,0.37534746197836455,47.300862236858414,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2204,H13,20181211,1,0.4426267240311006,47.233582974805685,52.32379030116322,56481,0.0,0.0,0.0,0.0,6.0
2205,H13,20181212,1,0.46918432747295924,47.20702537136382,52.32379030116322,56481,0.0,0.0,0.0,0.0,2.0
2206,H13,20181213,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2207,H13,20181214,0,0.46918432747295924,47.20702537136382,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2208,H13,20181215,0,0.46918432747295924,47.20702537136382,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2209,H13,20181216,0,0.46918432747295924,47.20702537136382,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2210,H13,20181217,1,0.6958092101768756,46.9804004886599,52.32379030116322,56481,0.0,0.0,0.0,0.0,5.0
2211,H13,20181218,1,0.4992829447070761,47.1769267541297,52.32379030116322,56481,0.0,0.0,0.0,0.0,3.0
2212,H13,20181219,1,0.48157787574582755,47.19463182309095,52.32379030116322,56481,0.0,0.0,0.0,0.0,4.0
2213,H13,20181220,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2214,H13,20181221,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2215,H13,20181222,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2216,H13,20181223,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2217,H13,20181224,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2218,H13,20181225,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2219,H13,20181226,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2220,H13,20181227,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2221,H13,20181228,0,0.48157787574582755,47.19463182309095,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2222,H13,20181229,1,0.7489244170606071,46.92728528177617,52.32379030116322,56481,3.0,0.0,6.0,0.0,0.0
2223,H13,20181230,1,0.9773198066606454,46.69888989217613,52.32379030116322,56481,5.0,6.0,0.0,0.0,2.0
2224,H13,20181231,1,0.7099732653458659,46.96623643349091,52.32379030116322,56481,0.0,0.0,0.0,0.0,4.0
2225,H13,20190101,1,1.0357465342327572,46.64046316460402,52.32379030116322,56481,4.0,4.0,0.0,0.0,3.0
2226,H13,20190102,1,0.7400718825799828,46.936137816256796,52.32379030116322,56481,0.0,0.0,0.0,0.0,3.0
2227,H13,20190103,1,0.7347603618916025,46.94144933694517,52.32379030116322,56481,0.0,0.0,0.0,0.0,2.0
2228,H13,20190104,1,0.674563127423383,47.001646571413396,52.32379030116322,56481,0.0,0.0,0.0,0.0,1.0
2229,H13,20190105,1,0.5895787964094126,47.086630902427366,52.32379030116322,56481,0.0,0.0,0.0,0.0,94.0
2230,H13,20190106,0,0.5895787964094126,47.086630902427366,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2231,H13,20190107,0,0.5895787964094126,47.086630902427366,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2232,H13,20190108,1,1.0817797135319864,46.59442998530479,52.32379030116322,56481,0.0,0.0,0.0,0.0,6.0
2233,H13,20190109,0,1.0817797135319864,46.59442998530479,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2234,H13,20190110,0,1.0817797135319864,46.59442998530479,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2235,H13,20190111,0,1.0817797135319864,46.59442998530479,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2236,H13,20190112,1,21.077884598360512,26.598325100476266,52.32379030116322,56481,94.0,1.0,0.0,0.0,3.0
2237,H13,20190113,1,21.19473805350472,26.48147164533206,52.32379030116322,56481,3.0,0.0,0.0,0.0,94.0
2238,H13,20190114,1,21.152245887997736,26.523963810839042,52.32379030116322,56481,80.0,0.0,0.0,0.0,2.0
2239,H13,20190115,1,20.112958339972735,27.563251358864044,52.32379030116322,56481,0.0,0.0,0.0,0.0,3.0
2240,H13,20190116,0,20.112958339972735,27.563251358864044,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2241,H13,20190117,0,20.112958339972735,27.563251358864044,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2242,H13,20190118,0,20.112958339972735,27.563251358864044,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2243,H13,20190119,0,20.112958339972735,27.563251358864044,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2244,H13,20190120,0,20.112958339972735,27.563251358864044,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2245,H13,20190121,1,18.480550981746077,29.195658717090705,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
2246,H13,20190122,1,19.33216479878189,28.34404490005489,52.32379030116322,56481,121.0,94.0,0.0,0.0,94.0
2247,H13,20190123,1,19.364033922912128,28.312175775924647,52.32379030116322,56481,2.0,93.0,0.0,0.0,108.0
2248,H13,20190124,1,19.3835094987695,28.292700200067276,52.32379030116322,56481,1.0,81.0,0.0,0.0,94.0
2249,H13,20190125,1,20.04390857102389,27.63230112781289,52.32379030116322,56481,0.0,0.0,0.0,0.0,1.0
2250,H13,20190126,0,20.04390857102389,27.63230112781289,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2251,H13,20190127,0,20.04390857102389,27.63230112781289,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2252,H13,20190128,0,20.04390857102389,27.63230112781289,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
2253,H13,20190129,1,20.010268939997516,27.66594075883926,52.32379030116322,56481,129.0,105.0,0.0,0.0,93.0
2254,H13,20190130,1,19.739381384890493,27.936828313946283,52.32379030116322,56481,130.0,0.0,0.0,0.0,95.0
